Timestamp,Week,Region,FarmID,N,P,K,pH,Temperature,Humidity,Moisture,Rainfall,Sunlight,PreviousCrop,IrrigationType,Crop,Yield
2025-02-05 08:16:45.665761,0,Central,FARM_127,129.41511451984593,37.547664803775994,40.31485632786938,6.888672475946632,31.483395080856045,68.69313488001154,55.75924252227885,73.32166835858584,8.42883086943614,Cotton,Canal,Cotton,3.333470070179163
2025-02-05 08:16:45.665761,0,North,FARM_128,139.62083839438918,36.4300514081985,53.56449194674556,6.910325734613327,29.904371716060812,63.222766505560394,56.79209318034597,44.141072255178436,8.066044581896845,Cotton,Sprinkler,Cotton,3.916181964199007
2025-02-05 08:16:45.665761,0,South,FARM_10,61.86222527811715,40.899412123554185,48.32284525650966,6.49519968005138,21.39448538055193,71.82437801335989,65.25061350848733,29.39328284416529,6.18753373064237,Pulses,Rainfed,Pulses,2.356646330939842
2025-02-05 08:16:45.665761,0,North,FARM_129,79.69953682460931,31.944196034614286,36.22420517192793,6.102528568427042,23.43747928036184,70.22665650070397,62.93703674285908,39.12320602256376,6.215396946761755,Pulses,Drip,Pulses,1.9329922110844338
2025-02-05 08:16:45.665761,0,East,FARM_130,124.13784886513724,44.676787811477865,35.36139438896225,7.14614767411345,22.632319839449124,69.41471658495477,67.66685240021413,47.53517597100284,7.008181048177299,Wheat,Drip,Wheat,4.409070201892244
2025-02-05 08:16:45.665761,0,North,FARM_131,154.45750959524833,54.92171998377361,57.39622943714829,6.565585840049319,25.623475387719406,90.75787924598103,85.49740973138283,108.04910768426403,6.952693552798356,Boro_Rice,Sprinkler,Boro_Rice,5.444370026338092
2025-02-05 08:16:45.665761,0,East,FARM_132,74.83227838739411,41.11141781003929,41.793114464225596,6.916475075174529,26.311864209245623,70.96765630516383,69.32552151496347,60.49131916793922,6.10281876485534,Pulses,Rainfed,Pulses,1.98824139559166
2025-02-05 08:16:45.665761,0,East,FARM_133,111.60486765790436,34.13607307007336,33.6641528112484,7.708769301327928,25.126788021056313,53.4145055401803,56.77237219318089,24.355106038742928,9.99699767118658,Millets,Drip,Millets,2.4124923504050724
2025-02-05 08:16:45.665761,0,North,FARM_118,136.50598211474494,51.596164817166866,43.014210828918266,6.148876166788433,28.958431129948305,81.74532504418794,55.00219776784011,41.81047661594981,6.771842144124975,Maize,Drip,Maize,5.775681300000074
2025-02-05 08:16:45.665761,0,West,FARM_134,162.73446614233424,54.24124419094273,41.48954628385421,6.926726668011882,28.353581757584184,95.0,77.00815372074389,128.56157695456744,5.642118966981561,Aman_Rice,Drip,Aman_Rice,3.9513180412807047
2025-02-05 08:16:45.665761,0,Central,FARM_117,156.62536847864467,54.62246559106434,50.18782939460528,6.604185736837411,26.207418474704333,74.42925209156319,66.66358285345997,37.78765368645339,7.334204160334821,Maize,Canal,Maize,6.342922388820604
2025-02-05 08:16:45.665761,0,North,FARM_115,49.43184894884818,33.40033429048095,41.96079805617997,7.09562840608083,23.187197228632847,70.89126143886176,67.70613919164494,62.02058975404267,6.624763859996837,Pulses,Rainfed,Pulses,1.9407548395609326
2025-02-05 08:16:45.665761,0,South,FARM_100,193.93045229390384,45.59782469067932,47.463072225165355,6.885282652988018,27.077148487592783,81.57721263033964,84.8600662210201,66.62856891655127,7.802773818249613,Boro_Rice,Canal,Boro_Rice,5.581280904330452
2025-02-05 08:16:45.665761,0,South,FARM_101,82.19110052315773,31.15988037278104,34.6024194048806,7.741363167004416,30.405241669018753,57.416163972052644,42.43972990788179,42.80925351640681,7.481628384698106,Millets,Canal,Millets,2.605478622286307
2025-02-05 08:16:45.665761,0,Central,FARM_102,131.85680362802353,47.29679502673809,45.50909921390543,7.435234552133631,22.87130828565153,71.94182538322373,58.1226849865162,73.66737971099126,8.69102326855972,Wheat,Drip,Wheat,3.977697728698279
2025-02-05 08:16:45.665761,0,South,FARM_103,180.65445673101112,54.6771701380611,46.5997153047081,7.448802461460717,27.154558130522002,83.27680472916103,80.33722402141613,78.39442859861093,7.548384207650898,Boro_Rice,Canal,Boro_Rice,5.26117850120212
2025-02-05 08:16:45.665761,0,South,FARM_199,140.64055376142522,53.352277268376035,54.04761213752354,6.872649888355511,25.589343007183718,95.0,84.58307146808929,214.9671829397146,5.017861520007285,Aman_Rice,Sprinkler,Aman_Rice,4.470984851540817
2025-02-05 08:16:45.665761,0,West,FARM_104,120.32443520758275,45.622674883547724,46.396578181973204,6.227120732191567,21.65292686203578,60.31175104068787,62.38064822443963,44.90956653279309,8.314351713770332,Wheat,Rainfed,Wheat,3.89828997655645
2025-02-05 08:16:45.665761,0,East,FARM_13,148.85355569232954,52.3510795782644,45.316190300688255,6.510321654696936,26.109121573169308,84.57286539411157,71.10045985811878,80.2856999899207,7.273097368808401,Maize,Rainfed,Maize,6.6105935221790855
2025-02-05 08:16:45.665761,0,Central,FARM_105,129.20881431909783,45.03437137731938,47.37698724520891,6.496142350316836,22.798238842999567,69.24184460610232,69.99123051814834,43.918781614511424,6.550338995758592,Maize,Canal,Maize,5.93522652222116
2025-02-05 08:16:45.665761,0,Central,FARM_106,139.63920175543916,39.32818327331811,58.92086346971756,7.395312928533426,30.122228386986148,58.36386926962393,62.212080706430335,34.957746823291565,8.788551231835418,Cotton,Drip,Cotton,2.9338082213536807
2025-02-05 08:16:45.665761,0,West,FARM_107,128.65601843521745,37.45877040810562,35.035231029879746,7.335432918770302,22.9298563934334,61.35861237671289,52.13045245684007,64.93086759633519,8.555692367903244,Wheat,Rainfed,Wheat,3.8827721686869237
2025-02-05 08:16:45.665761,0,South,FARM_108,116.89453490985692,36.84427130891,57.397052775278524,7.764138933405891,32.27943859753183,77.10532785109042,53.62950927279762,60.4997194248011,8.524008952585064,Cotton,Rainfed,Cotton,3.5504185471218777
2025-02-05 08:16:45.665761,0,West,FARM_109,177.77050303388413,52.27282376076826,51.32221503429955,7.3564557115147,27.050694201836667,80.75017061428483,79.96521144820599,47.47833182912718,7.839300684965712,Boro_Rice,Drip,Boro_Rice,5.702163732553631
2025-02-05 08:16:45.665761,0,South,FARM_110,135.5023674596852,50.914496504648184,41.68402129556167,6.90780120787029,26.499895841938702,83.74165262085235,66.87991165780402,77.45243982372574,6.695155928733344,Maize,Drip,Maize,5.977941171412589
2025-02-05 08:16:45.665761,0,East,FARM_112,104.92991965888841,46.012355657137434,43.652111258165974,7.688465826917975,33.85331656562427,68.36828137286196,50.70057609338483,71.1306884223756,7.054119170407141,Cotton,Rainfed,Cotton,3.6580492306869634
2025-02-05 08:16:45.665761,0,East,FARM_12,122.96147746016027,48.42307380349751,48.447692072653986,6.978370421075595,27.34971320842927,71.66121791918091,68.38867305252259,62.034838661974106,6.105310756655696,Maize,Canal,Maize,6.092806445409116
2025-02-05 08:16:45.665761,0,West,FARM_113,159.15817006207544,44.955049546381574,53.534959273336575,6.71681526960494,26.110552408065775,78.08602023352381,60.05155923164003,53.47169117077122,7.619055243099562,Maize,Sprinkler,Maize,5.80002851073388
2025-02-05 08:16:45.665761,0,West,FARM_114,46.783290287631935,30.284144112646594,47.14544176451187,6.376649346561342,23.328277956727888,65.45234627801398,63.920167575933036,31.552989202545582,6.831487852898979,Pulses,Drip,Pulses,2.062630744129018
2025-02-05 08:16:45.665761,0,West,FARM_116,142.09729703389976,46.62922817134201,36.18073862857375,6.171163458068576,26.393435270306732,56.919584153821134,53.986497413431024,57.57720066607187,7.928034641890035,Wheat,Rainfed,Wheat,3.4934432801891844
2025-02-05 08:16:45.665761,0,Central,FARM_135,141.62122306780668,47.50866492584919,53.95780064570092,6.998774692958709,23.65848407719863,87.72900535499542,74.35352587190582,81.75749034583446,6.238476755053626,Aman_Rice,Drip,Aman_Rice,4.438440728389358
2025-02-05 08:16:45.665761,0,Central,FARM_136,148.23469193699975,41.27996396224203,51.20442602965234,6.296821391338069,27.78625089946155,75.56500200262776,68.59727874611686,67.86563088002156,6.966864254341544,Maize,Rainfed,Maize,5.288428873595953
2025-02-05 08:16:45.665761,0,West,FARM_9,58.21723320710123,32.069960160941584,36.929270006655294,6.039504915365229,24.17758073231917,59.23291256341137,67.83256984668725,52.554349603516414,6.13423865582759,Pulses,Rainfed,Pulses,2.2258795911114997
2025-02-05 08:16:45.665761,0,Central,FARM_156,109.12287701621655,49.651571793885495,55.62312676703409,7.04435500054431,31.767242341232574,62.22101732960876,62.742838063028614,36.10018509411439,8.595508229638638,Cotton,Canal,Cotton,3.9142811612643946
2025-02-05 08:16:45.665761,0,East,FARM_157,171.37994629605927,56.37603397074696,49.214937480279374,6.855848023662714,25.53014657181979,78.34648829975039,80.59034856538119,81.92632631844229,7.731234138620321,Boro_Rice,Rainfed,Boro_Rice,5.69220117860866
2025-02-05 08:16:45.665761,0,West,FARM_158,166.73287801224308,49.88251064847564,50.32693968214077,7.34939993886266,25.91913679912832,79.70594522532986,85.01240283740619,45.714053392045145,7.494682823210092,Boro_Rice,Sprinkler,Boro_Rice,5.982323137492597
2025-02-05 08:16:45.665761,0,East,FARM_6,144.94906660342923,50.8406548199723,54.63690406958827,6.776530263326682,23.02024485014757,79.7734591561534,58.30600310108493,76.99599181363111,6.924857185256015,Maize,Drip,Maize,5.970884089846924
2025-02-05 08:16:45.665761,0,Central,FARM_159,62.144200588195844,40.863505715704434,37.769401446490114,6.110717959138909,24.383365504197855,72.40288253485129,63.51685284425329,52.171906444012706,6.173747352610306,Pulses,Canal,Pulses,2.2452020490555284
2025-02-05 08:16:45.665761,0,West,FARM_160,136.49614770635833,46.1486305462472,50.78434618431717,7.7756246758097225,28.91582186523448,67.27176555990684,59.45977041174039,64.53964349910979,7.548583331900976,Cotton,Canal,Cotton,3.235452445355694
2025-02-05 08:16:45.665761,0,West,FARM_161,113.96720464742634,39.062470138962404,43.761056430470184,7.455019536763464,22.545216843016863,67.83220542418935,65.70282729694122,55.38286049271842,7.447341439641656,Wheat,Canal,Wheat,3.828918933408439
2025-02-05 08:16:45.665761,0,North,FARM_162,69.39099629339474,38.09695160507289,45.899292668082545,7.052400596376105,27.434576418566134,74.09453619322821,53.21145110221019,68.38535063449163,6.927650400325237,Pulses,Sprinkler,Pulses,1.8477687052465983
2025-02-05 08:16:45.665761,0,East,FARM_163,157.83725355716328,48.81733766643808,54.800352029455894,6.540947728277262,28.9530850631726,91.8183808234126,81.01446979497528,148.67887296855517,5.1224571021624,Aman_Rice,Drip,Aman_Rice,4.11447359878857
2025-02-05 08:16:45.665761,0,Central,FARM_164,154.78141361305953,57.43992977202209,53.25137635617039,6.557959275427846,23.88202809380879,85.33906389862163,80.37912815130996,111.88443840565556,7.688510123325177,Boro_Rice,Rainfed,Boro_Rice,5.589831132327587
2025-02-05 08:16:45.665761,0,Central,FARM_165,113.35300769956903,36.14843064468019,54.12851365836126,7.482879720238357,30.628235157277697,74.49378849524537,66.57460737361646,70.65783987111428,8.476912966567072,Cotton,Sprinkler,Cotton,3.434843219103379
2025-02-05 08:16:45.665761,0,South,FARM_166,116.86956590824141,38.68353743461223,35.97061502175408,6.187602072618504,21.602766226196067,62.79329372212963,55.79435467913627,56.81759777728014,8.947631820589914,Wheat,Rainfed,Wheat,3.7479079381410116
2025-02-05 08:16:45.665761,0,East,FARM_5,134.57206218781445,49.267870109119094,42.84881993407624,6.828156594946887,28.442022892404253,76.73208318039194,74.56108888621293,40.439960718132355,7.309682812718764,Maize,Canal,Maize,5.772466828596756
2025-02-05 08:16:45.665761,0,West,FARM_167,176.5060634468431,55.13035435727542,57.911038570423386,6.987463389159232,25.50957147218455,78.84787812379633,89.45613996003438,82.00845102690465,7.658678142186514,Boro_Rice,Sprinkler,Boro_Rice,5.515754815914723
2025-02-05 08:16:45.665761,0,North,FARM_168,68.75676785303658,35.4180811337925,42.46451667752316,6.45705178235112,22.150906500586817,78.07603671710062,55.48073759898904,50.80559812130102,7.897893063929647,Pulses,Canal,Pulses,2.099072129143965
2025-02-05 08:16:45.665761,0,Central,FARM_169,153.89040751777412,50.927234350493734,47.372415649737526,6.638301584844914,24.573684749350946,86.5642269805378,72.39615251289044,74.84031137930768,7.112327324847349,Maize,Rainfed,Maize,6.0694424127850874
2025-02-05 08:16:45.665761,0,East,FARM_170,162.5516082849427,49.045205280153226,45.8130656181289,6.025691874551275,29.630839119588813,95.0,79.49997504812937,206.83493446415852,6.559399661686395,Aman_Rice,Sprinkler,Aman_Rice,3.9251127425920167
2025-02-05 08:16:45.665761,0,East,FARM_198,134.14264660669116,44.91934548529464,51.757483679213294,6.041203034811612,22.920585725721462,73.71743860498641,69.999784984665,78.94057200276357,7.477687427581465,Maize,Rainfed,Maize,5.288030089112056
2025-02-05 08:16:45.665761,0,East,FARM_155,98.22618680040387,30.372326602106966,36.947110907811776,7.313404470595003,29.468976889406864,45.46887264801239,50.77545218803533,26.526948429148426,7.179798029110579,Millets,Sprinkler,Millets,2.6686214033148756
2025-02-05 08:16:45.665761,0,East,FARM_154,109.67622965056381,49.07666802893877,47.36510008497156,7.882390533439299,31.706987501059366,64.44313108319002,68.47081845599286,59.32629093641228,7.771372346548693,Cotton,Sprinkler,Cotton,3.5046524272944692
2025-02-05 08:16:45.665761,0,North,FARM_153,151.61630771667302,46.69148762130049,54.85286944994802,6.973788299045126,26.028773137972223,95.0,75.74468010409159,204.40044393075163,6.724973139369358,Aman_Rice,Rainfed,Aman_Rice,4.257269975753159
2025-02-05 08:16:45.665761,0,Central,FARM_137,172.3939384720924,42.9486685215583,45.78604267472991,7.381354284838503,25.450023159110895,85.86463904136117,74.32146183235989,140.32519243476375,5.3446580256907446,Aman_Rice,Canal,Aman_Rice,4.665612006239524
2025-02-05 08:16:45.665761,0,Central,FARM_138,90.0604747491467,36.58313277196838,41.57521438216639,6.619400608216509,28.357225561214328,55.738698758627514,57.0708636682308,25.131396990798436,7.073661037761611,Millets,Rainfed,Millets,1.9888629018781092
2025-02-05 08:16:45.665761,0,North,FARM_139,96.41997856829529,30.52335639499336,31.94415108988838,7.081070284299876,29.1285427582766,63.82017538902408,44.64968709745385,37.376204527694384,9.53025904986019,Millets,Sprinkler,Millets,2.332996692043597
2025-02-05 08:16:45.665761,0,South,FARM_140,68.41189060822447,39.571464284774045,42.88166084288517,7.3485756454726605,27.041748628989787,70.7923560485176,51.843104727422684,70.33783605288441,6.889263141073546,Pulses,Canal,Pulses,2.1885923102746756
2025-02-05 08:16:45.665761,0,East,FARM_141,122.79993689810428,43.247685544084845,45.06452617986932,6.568635273421679,29.28080096215776,68.79778735733373,55.640072088259124,70.20144545783211,7.529650709406531,Cotton,Sprinkler,Cotton,4.028189168458891
2025-02-05 08:16:45.665761,0,East,FARM_142,168.78549854556113,54.32346619346886,45.37029308929833,6.529065859990705,30.766204188718312,90.88509927733708,74.78503861805218,149.58569568991595,5.691037262585668,Aman_Rice,Drip,Aman_Rice,4.575712862762007
2025-02-05 08:16:45.665761,0,West,FARM_143,137.11720532164813,47.62225649611714,44.61778509751806,6.259727905067853,25.397168602294226,77.96830289150532,71.61688480136112,32.837495700188185,7.922069303159238,Maize,Drip,Maize,5.855016628284577
2025-02-05 08:16:45.665761,0,East,FARM_144,115.54957637256378,42.42241340285726,49.45515529012905,6.838342090049482,22.57067083711031,61.43677768060849,59.5372779678852,49.93808866219963,8.941435646025239,Wheat,Canal,Wheat,4.08130308608632
2025-02-05 08:16:45.665761,0,North,FARM_99,55.67087553752855,30.417195560946606,38.43053926703696,6.337733113636308,25.570784959703104,71.62964769166612,59.843695219980596,36.8434334056197,6.937915434670225,Pulses,Sprinkler,Pulses,1.9016401531445812
2025-02-05 08:16:45.665761,0,North,FARM_8,137.5797196162392,52.2548412989709,42.04211071633854,6.5136921279558635,29.77806289731711,90.78289783167138,78.95930357655448,214.49602145918638,5.657357309192618,Aman_Rice,Drip,Aman_Rice,4.437379671579194
2025-02-05 08:16:45.665761,0,West,FARM_146,126.62608403665638,48.258471916181584,45.930459762189805,6.80892617660741,29.61706930349983,65.42545388425492,64.16347209239889,48.06721518264895,8.523544157596858,Cotton,Rainfed,Cotton,3.6088700439555645
2025-02-05 08:16:45.665761,0,Central,FARM_147,90.9203215045958,26.065471696367243,36.82753110297669,6.422392065177688,28.014337591975735,54.27258112188206,51.846337916514756,38.92435204364614,9.528198252189352,Millets,Rainfed,Millets,2.820269561147613
2025-02-05 08:16:45.665761,0,North,FARM_148,159.02168269130323,56.933144696305106,45.26914638220627,6.795579477666696,30.560820078271206,87.60170558882976,78.86546955517453,71.12045662567982,6.671492575237555,Boro_Rice,Sprinkler,Boro_Rice,5.686289643845783
2025-02-05 08:16:45.665761,0,East,FARM_149,151.36018503586178,45.42445017551629,50.38726251959091,7.350748237543206,22.163858805625768,90.22173503662374,88.40226275587881,107.03452584699288,6.535312522968181,Boro_Rice,Drip,Boro_Rice,5.397645932208806
2025-02-05 08:16:45.665761,0,Central,FARM_150,107.77829035556603,28.763305029255548,34.379112175820694,6.521487502378734,29.220829813467613,51.6289925165894,40.773432365673486,20.4176031687292,8.6279177159165,Millets,Rainfed,Millets,2.4887391284384512
2025-02-05 08:16:45.665761,0,East,FARM_151,147.5577648936582,40.99013700549135,44.629396355873865,6.267460419276611,18.4861614254106,67.59132734526811,57.7836263714173,67.89014084469854,8.67675761720763,Wheat,Sprinkler,Wheat,3.7498150927074176
2025-02-05 08:16:45.665761,0,North,FARM_7,120.04927089482858,49.81558723921769,42.44246515393577,6.636026747390461,33.665945666088376,92.34151558036103,71.34889770004605,160.76715031722244,5.205444842428681,Aman_Rice,Sprinkler,Aman_Rice,4.8065710393179195
2025-02-05 08:16:45.665761,0,West,FARM_152,82.24541246692739,39.12848717552424,34.733198750284934,6.250832765690564,32.96236485242665,55.05421095795025,45.48626362067502,23.550876867650416,8.543041055960048,Millets,Drip,Millets,2.7864171590274243
2025-02-05 08:16:45.665761,0,South,FARM_145,149.13868323573638,45.4435828590624,49.038494732262315,6.0227961707049,27.255960294297154,93.31568647309592,80.19519071268388,181.08090918910827,5.247650601579816,Aman_Rice,Sprinkler,Aman_Rice,5.1653818169485115
2025-02-05 08:16:45.665761,0,West,FARM_98,160.71028593385785,50.13665059859727,45.42341992990994,6.977780190518779,26.428115444463945,92.94396061033358,83.82381531753437,87.89544695944747,7.4602716841960985,Boro_Rice,Sprinkler,Boro_Rice,5.3322278414288835
2025-02-05 08:16:45.665761,0,North,FARM_14,175.15108065551127,45.757154031304324,59.065419033878925,6.512725353205348,24.234867258171743,83.73953603668822,85.22802324321671,63.1351682400724,7.146804651514806,Boro_Rice,Canal,Boro_Rice,5.057595443270006
2025-02-05 08:16:45.665761,0,West,FARM_97,151.34326523342287,47.47152720085965,41.675357800516345,6.952503118145793,25.221099511071603,80.57719172037355,68.81751327394767,75.28681006578745,7.949478705729347,Maize,Rainfed,Maize,6.125326475601088
2025-02-05 08:16:45.665761,0,East,FARM_21,163.80199025280533,55.82583509578158,55.35124962518438,7.347453763314347,27.98185216513516,87.83120016158772,86.46650709431525,98.26874828029109,6.919343887577335,Boro_Rice,Drip,Boro_Rice,5.518979957577511
2025-02-05 08:16:45.665761,0,East,FARM_45,110.15777366014655,36.13789974540627,52.19812616985472,6.840274987515716,28.727680099737142,76.65148326766534,67.46793954598031,77.89151838530319,7.70654680904173,Cotton,Sprinkler,Cotton,3.1301898914911286
2025-02-05 08:16:45.665761,0,South,FARM_46,140.5577339437953,44.68434141200455,49.41007468027597,6.797451999963032,27.329032071606274,81.3538431429021,72.60331978821897,101.37815589297969,5.937375773087176,Aman_Rice,Drip,Aman_Rice,4.382209529499758
2025-02-05 08:16:45.665761,0,North,FARM_47,113.28756990629057,46.58877523955547,59.5275101789417,7.036337523606644,31.681926332697277,67.71330385329571,54.01021729276631,46.80550091996023,8.30881558932089,Cotton,Drip,Cotton,3.2215148433082237
2025-02-05 08:16:45.665761,0,West,FARM_48,118.00302710262726,28.82710247220931,43.178675711942425,6.558150092575813,33.03802150947073,53.31939183284345,45.24751559915276,38.920970327707444,9.52426842907382,Millets,Canal,Millets,2.8306002132266173
2025-02-05 08:16:45.665761,0,South,FARM_49,96.11811927988971,31.7451750232568,40.510333530039944,6.745724823202304,31.589073627177477,55.9870242080707,57.170429972240214,17.63290402214203,8.809029711182363,Millets,Rainfed,Millets,2.3642064629472004
2025-02-05 08:16:45.665761,0,North,FARM_50,122.62655478196328,40.14255102263493,40.84949948567909,6.3385650938322184,26.479799611638374,95.0,80.81339203402024,155.34998237129616,6.625167914700682,Aman_Rice,Drip,Aman_Rice,4.534878264850046
2025-02-05 08:16:45.665761,0,West,FARM_200,173.00368845889173,50.26933964044153,51.42499412500602,7.438085696661796,28.801038056932725,84.51201508733233,73.34702718242427,94.48059020564205,6.916614623793489,Aman_Rice,Canal,Aman_Rice,4.711957727318773
2025-02-05 08:16:45.665761,0,West,FARM_20,180.40492296108582,58.6246394885012,47.77665736284551,6.587035853039761,29.83148543430868,79.25344477068158,84.82732371966199,83.61357169902855,6.873601811609528,Boro_Rice,Canal,Boro_Rice,5.636193783180125
2025-02-05 08:16:45.665761,0,West,FARM_51,161.35019873593225,58.2580873126862,48.128918967618006,6.675890683945299,26.43718717261048,87.99529280208348,83.05324549574686,106.86473968670747,6.789932603018723,Boro_Rice,Canal,Boro_Rice,5.505151080328586
2025-02-05 08:16:45.665761,0,North,FARM_52,160.3867727513451,48.594461086358116,51.270643791326464,6.065707883313846,28.098924975418814,85.70220692498359,71.22534682244397,81.47252754157596,5.458376174840872,Aman_Rice,Rainfed,Aman_Rice,4.543192366736776
2025-02-05 08:16:45.665761,0,Central,FARM_53,159.57141697684304,54.09065823561347,40.24920885549547,5.87650783674738,25.249986930669888,82.03917447838593,61.51927981954016,48.606896606975184,6.618618186420729,Maize,Rainfed,Maize,6.0196758752392165
2025-02-05 08:16:45.665761,0,South,FARM_54,173.9199204638387,46.26497199307801,41.63231957957642,7.092909423530762,31.780354568810587,92.8346042485131,78.20970005552539,107.86363230560727,5.960794954718778,Aman_Rice,Drip,Aman_Rice,3.7571221658508587
2025-02-05 08:16:45.665761,0,Central,FARM_55,80.74019804399079,37.59609252328425,33.81347185726685,7.233127452861659,28.186889157464826,61.40079924694323,46.09518666948433,35.43847274039645,9.561600026483333,Millets,Rainfed,Millets,2.9952716017987315
2025-02-05 08:16:45.665761,0,East,FARM_56,196.76961954040735,55.80236724136873,59.28756902058884,6.832032845013709,23.297509286845106,87.93173105221288,83.07407007391771,70.77675707938808,6.798844704839963,Boro_Rice,Canal,Boro_Rice,5.537326739025232
2025-02-05 08:16:45.665761,0,West,FARM_57,143.64602605230039,44.72431487330221,50.042966461821834,6.627693340096738,23.889304403528683,68.68609509776668,64.30409258351258,33.740112403544984,7.545469159050035,Maize,Rainfed,Maize,5.677564270668448
2025-02-05 08:16:45.665761,0,Central,FARM_58,144.76861945816938,52.748477622167464,40.434926322673405,6.895499304137097,25.694901777092298,88.4170964600526,75.98667658055358,103.94041618214834,5.690236928138311,Aman_Rice,Rainfed,Aman_Rice,4.768366231460103
2025-02-05 08:16:45.665761,0,South,FARM_44,168.142637895887,47.971172960222034,41.70325573226599,6.939591426510252,30.10114816623892,93.12647918604442,72.65480131676215,106.00544881456035,5.331913368992952,Aman_Rice,Drip,Aman_Rice,4.512385684331141
2025-02-05 08:16:45.665761,0,Central,FARM_43,63.28192017063854,42.63637223091406,38.5361234102638,7.049643433341563,25.477618237583577,71.60756678072862,59.5670159048557,42.29395270847829,6.261034058374309,Pulses,Drip,Pulses,2.653873984960821
2025-02-05 08:16:45.665761,0,West,FARM_42,113.73938883990503,41.091672794910785,49.97162497971531,6.86562237254958,30.319856805071296,61.942054575287166,61.05102790137995,56.59139954860204,7.030007461078299,Cotton,Rainfed,Cotton,3.4746184990056794
2025-02-05 08:16:45.665761,0,Central,FARM_41,44.95522457140176,35.07508045975403,49.50255822543079,6.88310943551646,21.482774858449968,59.20200379812096,67.6829739769308,29.32126475685122,7.897191041497782,Pulses,Drip,Pulses,2.259710952544927
2025-02-05 08:16:45.665761,0,South,FARM_25,111.19441105035597,38.11353544832843,49.52141931957496,7.259680868197117,28.431467902443693,66.91400338845055,50.0277402056059,68.10263734681745,8.104778687500417,Cotton,Drip,Cotton,3.3084650529304183
2025-02-05 08:16:45.665761,0,East,FARM_26,44.444170731615664,30.330716655627793,43.83999947596857,6.056291426187542,24.24296878610358,71.14801461497757,51.42782719951982,50.51253938380902,7.186293953454825,Pulses,Drip,Pulses,2.3756685479064754
2025-02-05 08:16:45.665761,0,North,FARM_27,147.72658636778823,42.1755266002797,45.550385435912354,7.133028479906212,26.556107010605682,95.0,75.59417670313125,186.1932002814649,6.016977345657304,Aman_Rice,Rainfed,Aman_Rice,4.772409781057756
2025-02-05 08:16:45.665761,0,West,FARM_28,108.07976582244544,37.3564272551799,49.91942390034757,6.560475555902007,25.39661546534581,75.54860475781561,63.79191466773734,36.44997705070093,7.202747186612175,Cotton,Sprinkler,Cotton,3.900081215578405
2025-02-05 08:16:45.665761,0,East,FARM_23,147.1895458374954,49.50659321820067,42.29379619592264,6.550178425015705,27.30846818499097,83.6387061379295,84.19439758647567,81.86296572213386,6.060417958769579,Aman_Rice,Drip,Aman_Rice,4.769350563035485
